station_seqnum,date,rgp1,rgp2,who
1240033,7/28/2024,0,0,7
1240033,7/29/2024,18.8,0,7
1240033,7/30/2024,0.4,0,7
1240034,7/1/2024,0,0,7
1240034,7/2/2024,0,0,7
1240034,7/3/2024,0,0,7
1240034,7/4/2024,0,0,7
1240034,7/5/2024,0,0,7
1240034,7/6/2024,0,0,7
1240034,7/7/2024,0,0,7
1240034,7/8/2024,0,0,7
1240034,7/9/2024,0,0,7
1240034,7/10/2024,0,0,7
1240034,7/11/2024,0,0,7
1240034,7/12/2024,0,0,7
1240034,7/13/2024,0,0,7
1240034,7/14/2024,0.8,0,7
1240034,7/15/2024,0,0,7
1240034,7/16/2024,0,0,7
1240034,7/17/2024,3,0,7
1240034,7/18/2024,0,0,7
1240034,7/19/2024,0,0,7
1240034,7/20/2024,0,0,7
1240034,7/21/2024,2,0,7
1240034,7/22/2024,10.8,0,7
1240034,7/23/2024,0,0,7
1240034,7/24/2024,0.2,0,7
1240034,7/25/2024,0,0,7
1240034,7/26/2024,0,0,7
1240034,7/27/2024,0,0,7
1240034,7/28/2024,0,0,7
1240034,7/29/2024,0,0,7
1240034,7/30/2024,7.2,0,7
1240035,7/1/2024,0,0,7
1240035,7/2/2024,0,0,7
1240035,7/3/2024,0,0,7
1240035,7/4/2024,0.4,0,7
1240035,7/5/2024,0,0,7
1240035,7/6/2024,0,0,7
1240035,7/7/2024,0,0,7
1240035,7/8/2024,0,0,7
1240035,7/9/2024,0,0,7
1240035,7/10/2024,0,0,7
1240035,7/11/2024,0,0,7
1240035,7/12/2024,0,0,7
1240035,7/13/2024,0,0,7
1240035,7/14/2024,0,0,7
1240035,7/15/2024,0,0,7
1240035,7/16/2024,0,0,7
1240035,7/17/2024,0,0,7
1240035,7/18/2024,0,0,7
1240035,7/19/2024,0,0,7
1240035,7/20/2024,0,0,7
1240035,7/21/2024,0,0,7
1240035,7/22/2024,0,0,7
1240035,7/23/2024,0,0,7
1240035,7/24/2024,0,0,7
1240035,7/25/2024,0,0,7
1240035,7/26/2024,0,0,7
1240035,7/27/2024,0,0,7
1240035,7/28/2024,0,0,7
1240035,7/29/2024,0,0,7
1240035,7/30/2024,0,0,7
1240036,7/1/2024,0,0,7
1240036,7/2/2024,0,0,7
1240036,7/3/2024,0,0,7
1240036,7/4/2024,0,0,7
1240036,7/5/2024,0,0,7
1240036,7/6/2024,0,0,7
1240036,7/7/2024,0,0,7
1240036,7/8/2024,0,0,7
1240036,7/9/2024,0,0,7
1240036,7/10/2024,0,0,7
1240036,7/11/2024,0,0,7
1240036,7/12/2024,0,0,7
1240036,7/13/2024,0,0,7
1240036,7/14/2024,0,0,7
1240036,7/15/2024,0,0,7
1240036,7/16/2024,0,0,7
1240036,7/17/2024,0,0,7
1240036,7/18/2024,0,0,7
1240036,7/19/2024,0,0,7
1240036,7/20/2024,0,0,7
1240036,7/21/2024,0,0,7
1240036,7/22/2024,0,0,7
1240036,7/23/2024,0,0,7
1240036,7/24/2024,0,0,7
1240036,7/25/2024,0,0,7
1240036,7/26/2024,0,0,7
1240036,7/27/2024,0,0,7
1240036,7/28/2024,0,0,7
1240036,7/29/2024,0,0,7
1240036,7/30/2024,0,0,7
1240037,7/1/2024,0,0,7
1240037,7/2/2024,0,0,7
1240037,7/3/2024,0,0,7
1240037,7/4/2024,0,0,7
1240037,7/5/2024,0,0,7
1240037,7/6/2024,0,0,7
1240037,7/7/2024,0,0,7
1240037,7/8/2024,0,0,7
1240037,7/9/2024,0,0,7
1240037,7/10/2024,0,0,7
1240037,7/11/2024,0,0,7
1240037,7/12/2024,10.8,0,7
1240037,7/13/2024,0,0,7
1240037,7/14/2024,0,0,7
1240037,7/15/2024,0,0,7
1240037,7/16/2024,0,0,7
1240037,7/17/2024,0,0,7
1240037,7/18/2024,0,0,7
1240037,7/19/2024,0,0,7
1240037,7/20/2024,0,0,7
1240037,7/21/2024,0,0,7
1240037,7/22/2024,0,0,7
1240037,7/23/2024,0,0,7
1240037,7/24/2024,0,0,7
1240037,7/25/2024,0,0,7
1240037,7/26/2024,0,0,7
1240037,7/27/2024,0,0,7
1240037,7/28/2024,0,0,7
1240037,7/29/2024,0,0,7
1240037,7/30/2024,0,0,7
1240038,7/1/2024,0,0,7
1240038,7/2/2024,0,0,7
1240038,7/3/2024,0,0,7
1240038,7/4/2024,0,0,7
1240038,7/5/2024,0.2,0,7
1240038,7/6/2024,0,0,7
1240038,7/7/2024,0,0,7
1240038,7/8/2024,0,0,7
1240038,7/9/2024,0,0,7
1240038,7/10/2024,0,0,7
1240038,7/11/2024,0,0,7
1240038,7/12/2024,0,0,7
1240038,7/13/2024,0,0,7
1240038,7/14/2024,0,0,7
1240038,7/15/2024,0,0,7
1240038,7/16/2024,0.4,0,7
1240038,7/17/2024,0.4,0,7
1240038,7/18/2024,0,0,7
1240038,7/19/2024,0.2,0,7
1240038,7/20/2024,0,0,7
1240038,7/21/2024,0,0,7
1240038,7/23/2024,0,0,7
1240038,7/24/2024,0,0,7
1240038,7/25/2024,0.2,0,7
1240038,7/26/2024,0.2,0,7
1240038,7/27/2024,0,0,7
1240038,7/29/2024,0,0,7
1240038,7/30/2024,0,0,7
