1240007,2025-06-10,0.2,0.2,7
1240008,2025-06-01,9.8,9.8,7
1240008,2025-06-02,4,4,7
1240008,2025-06-03,3.6,3.8,7
1240008,2025-06-04,6.8,7.2,7
1240008,2025-06-05,5.8,6,7
1240008,2025-06-06,0.6,0.2,7
1240008,2025-06-07,15.2,15.6,7
1240008,2025-06-08,17.2,16.8,7
1240008,2025-06-09,44.2,46.6,7
1240008,2025-06-10,8.2,7.6,7
1240009,2025-06-01,0,0,7
1240009,2025-06-02,0,0,7
1240009,2025-06-03,0,0,7
1240009,2025-06-04,0,0,7
1240009,2025-06-05,0,0,7
1240009,2025-06-06,0,0,7
1240009,2025-06-07,0,0,7
1240009,2025-06-08,0.6,0.6,7
1240009,2025-06-09,0,0,7
1240009,2025-06-10,0,0,7
1240010,2025-06-01,0,0,7
1240010,2025-06-02,0,0,7
1240010,2025-06-03,0,0,7
1240010,2025-06-04,0,0,7
1240010,2025-06-05,2.4,0,7
1240010,2025-06-06,2.4,0,7
1240010,2025-06-07,0.2,0,7
1240010,2025-06-08,0,0,7
1240010,2025-06-09,0.2,0,7
1240010,2025-06-10,0.2,0,7
1240011,2025-06-01,0,0,7
1240011,2025-06-02,0,0,7
1240011,2025-06-03,0.4,0.6,7
1240011,2025-06-04,0.2,0.4,7
1240011,2025-06-05,10.4,12,7
1240011,2025-06-06,0.2,0,7
1240011,2025-06-07,0,0,7
1240011,2025-06-08,0,0,7
1240011,2025-06-09,0,0,7
1240011,2025-06-10,0.4,0.4,7
1240012,2025-06-04,0,0,7
1240012,2025-06-06,0,0,7
1240012,2025-06-08,0,0,7
1240012,2025-06-10,0,0,7
1240014,2025-06-01,0,0,7
1240014,2025-06-02,0,0,7
1240014,2025-06-03,2.8,3,7
1240014,2025-06-04,0,0,7
1240014,2025-06-05,10.4,10.8,7
1240014,2025-06-06,49.2,48.6,7
1240014,2025-06-07,0,0,7
1240014,2025-06-08,0,0,7
1240014,2025-06-09,0,0,7
1240014,2025-06-10,0,0,7
1240015,2025-06-09,0,0,7
1240016,2025-06-01,0,0,7
1240016,2025-06-02,0,0,7
1240016,2025-06-03,20.8,22.6,7
1240016,2025-06-04,0,0,7
1240016,2025-06-05,39,42.4,7
1240016,2025-06-06,2.4,2.8,7
1240016,2025-06-07,0,0,7
1240016,2025-06-08,0.2,0.4,7
1240016,2025-06-09,10.4,11.4,7
1240016,2025-06-10,0.2,0.2,7
1240017,2025-06-01,0.6,0,7
1240017,2025-06-02,0.6,0,7
1240017,2025-06-03,1.6,0,7
1240017,2025-06-04,1,0,7
1240017,2025-06-05,1,0,7
1240017,2025-06-06,2.8,0,7
