station_seqnum,date,rgp1,rgp2,who
1240034,2024-10-15,0,0,7
1240034,2024-10-16,0,0,7
1240034,2024-10-17,0,0,7
1240034,2024-10-18,6.4,5.6,7
1240034,2024-10-19,0,0,7
1240034,2024-10-20,0,0,7
1240034,2024-10-21,0,1.8,7
1240034,2024-10-22,0,0.2,7
1240034,2024-10-23,0,0,7
1240034,2024-10-24,0,0,7
1240034,2024-10-25,0,0,7
1240034,2024-10-26,0,0,7
1240034,2024-10-27,0,0,7
1240034,2024-10-28,0,0,7
1240034,2024-10-29,0,0,7
1240034,2024-10-30,0,0,7
1240034,2024-10-31,0,0,7
1240035,2024-10-01,0,0,7
1240035,2024-10-02,0,0,7
1240035,2024-10-03,0,0,7
1240035,2024-10-04,0,0,7
1240035,2024-10-05,0,0,7
1240035,2024-10-06,0,0,7
1240035,2024-10-07,0,0,7
1240035,2024-10-08,0,0,7
1240035,2024-10-09,0,0,7
1240035,2024-10-10,0,0,7
1240035,2024-10-11,0,0,7
1240035,2024-10-12,0,0,7
1240035,2024-10-13,0,0,7
1240035,2024-10-14,0,0,7
1240035,2024-10-15,0,0,7
1240035,2024-10-16,0,0,7
1240035,2024-10-17,0,0,7
1240035,2024-10-18,0,0,7
1240035,2024-10-19,0,0,7
1240035,2024-10-20,0,0,7
1240035,2024-10-21,0,0,7
1240035,2024-10-22,0,0,7
1240035,2024-10-23,0,0,7
1240035,2024-10-24,0,0,7
1240035,2024-10-25,0,0,7
1240035,2024-10-26,0,0,7
1240035,2024-10-27,0,0,7
1240035,2024-10-28,0,0,7
1240035,2024-10-29,0,0,7
1240035,2024-10-30,0,0,7
1240035,2024-10-31,0,0,7
1240036,2024-10-01,0,0,7
1240036,2024-10-02,1,1,7
1240036,2024-10-03,1.8,2,7
1240036,2024-10-04,0,0,7
1240036,2024-10-05,0,0,7
1240036,2024-10-06,0,0,7
1240036,2024-10-07,0,0,7
1240036,2024-10-08,0,0,7
1240036,2024-10-09,0,0,7
1240036,2024-10-10,0,0,7
1240036,2024-10-11,0,0,7
1240036,2024-10-12,0,0,7
1240036,2024-10-13,0,0,7
1240036,2024-10-14,0,0,7
1240036,2024-10-15,0,0,7
1240036,2024-10-16,0,0,7
1240036,2024-10-17,0,0,7
1240036,2024-10-18,0,0,7
1240036,2024-10-19,0,0,7
1240036,2024-10-20,0,0,7
1240036,2024-10-21,0,0,7
1240036,2024-10-22,0,0,7
1240036,2024-10-23,0,0,7
1240036,2024-10-24,0,0,7
1240036,2024-10-25,0,0,7
1240036,2024-10-26,0,0,7
1240036,2024-10-27,0,0,7
1240036,2024-10-28,0,0,7
1240036,2024-10-29,0,0,7
1240036,2024-10-30,0,0,7
1240036,2024-10-31,0,0,7
1240037,2024-10-01,0,0,7
1240037,2024-10-02,0.6,3.2,7
1240037,2024-10-03,0.8,9.2,7
1240037,2024-10-04,0,0,7
1240037,2024-10-05,0,0,7
1240037,2024-10-06,0,0,7
1240037,2024-10-07,0,0,7
1240037,2024-10-08,0,0,7
1240037,2024-10-09,0,0,7
1240037,2024-10-10,0,0,7
1240037,2024-10-11,0,0,7
1240037,2024-10-12,0,0,7
1240037,2024-10-13,0,0,7
1240037,2024-10-14,0,0,7
1240037,2024-10-15,0,0,7
1240037,2024-10-16,0,0,7
1240037,2024-10-17,0,0,7
1240037,2024-10-18,0,0,7
1240037,2024-10-19,0,0,7
1240037,2024-10-20,0,0,7
1240037,2024-10-21,0,0,7
1240037,2024-10-22,0,0,7
1240037,2024-10-23,0,0,7
1240037,2024-10-24,0,0,7
1240037,2024-10-25,0,0,7
1240037,2024-10-26,0,0,7
1240037,2024-10-27,0,0,7
1240037,2024-10-28,0,0,7
1240037,2024-10-29,0,0,7
1240037,2024-10-30,0,0,7
1240037,2024-10-31,0,0,7
1240038,2024-10-01,0,0,7
1240038,2024-10-02,0,0,7
1240038,2024-10-03,0,0,7
1240038,2024-10-04,9.2,8.2,7
1240038,2024-10-05,0,0,7
1240038,2024-10-06,0,0,7
1240038,2024-10-07,0.6,0.2,7
1240038,2024-10-09,0,0,7
1240038,2024-10-10,0,0,7
1240038,2024-10-11,0,0,7
1240038,2024-10-12,2.8,2.6,7
1240038,2024-10-13,0,0,7
1240038,2024-10-14,0,0,7
1240038,2024-10-15,0,0,7
1240038,2024-10-16,0,0,7
1240038,2024-10-17,0,0,7
1240038,2024-10-18,0,0,7
1240038,2024-10-19,0,0,7
1240038,2024-10-20,1.4,1.2,7
1240038,2024-10-21,0,0,7
1240038,2024-10-22,0,0,7
1240038,2024-10-23,0,0,7
1240038,2024-10-24,0,0,7
1240038,2024-10-25,0,0,7
1240038,2024-10-26,0,0,7
1240038,2024-10-27,6.6,6.2,7
1240038,2024-10-28,0,0,7
1240038,2024-10-29,0,0,7
1240038,2024-10-30,0,0,7
1240038,2024-10-31,0,0,7
1240039,2024-10-01,0,0,7
1240039,2024-10-02,0,0,7
1240039,2024-10-03,0,0,7
1240039,2024-10-04,0,0,7
1240039,2024-10-05,0,0,7
1240039,2024-10-06,0,0,7
1240039,2024-10-07,0,0,7
1240039,2024-10-08,0,0,7
1240039,2024-10-09,0,0,7
1240039,2024-10-10,0,0,7
1240039,2024-10-11,0,0,7
1240039,2024-10-12,0.2,0.2,7
1240039,2024-10-13,0,0,7
1240039,2024-10-14,0,0,7
1240039,2024-10-15,0,0.2,7
1240039,2024-10-16,8.8,9.4,7
1240039,2024-10-17,0,0,7
1240039,2024-10-18,2.2,2.4,7
1240039,2024-10-19,0.8,1,7
1240039,2024-10-20,0.4,0.4,7
1240039,2024-10-21,0,0,7
1240039,2024-10-22,0,0,7
1240039,2024-10-23,0,0,7
1240039,2024-10-24,0,0,7
1240039,2024-10-25,0,0,7
1240039,2024-10-26,0,0,7
1240039,2024-10-27,0,0,7
1240039,2024-10-28,0,0,7
1240039,2024-10-29,0,0,7
1240039,2024-10-30,0,0,7
1240039,2024-10-31,0,0,7
1240040,2024-10-17,8.4,9.6,7
1240040,2024-10-18,8.4,9.6,7
1240040,2024-10-15,6.8,7.4,7
1240040,2024-10-16,6.8,7.4,7
1240040,2024-10-14,5.6,6.4,7
1240040,2024-10-15,5.6,6.4,7
1240040,2024-10-31,5.2,5.8,7
1240040,2024-10-16,4.4,5.2,7
1240040,2024-10-17,4.4,5.2,7
1240040,2024-10-09,3.8,4.2,7
1240040,2024-10-10,3.8,4.2,7
1240040,2024-10-10,3.2,3.4,7
1240040,2024-10-11,3.2,3.4,7
1240040,2024-10-23,1.6,1.8,7
1240040,2024-10-24,1.6,1.8,7
1240040,2024-10-27,0.4,0.4,7
1240040,2024-10-28,0.4,0.4,7
1240040,2024-10-18,0.2,0,7
1240040,2024-10-19,0.2,0,7
1240040,2024-10-01,0,0,7
1240040,2024-10-02,0,0,7
1240040,2024-10-03,0,0,7
1240040,2024-10-04,0,0,7
1240040,2024-10-05,0,0,7
1240040,2024-10-06,0,0,7
1240040,2024-10-07,0,0,7
1240040,2024-10-08,0,0,7
1240040,2024-10-09,0,0,7
1240040,2024-10-11,0,0,7
1240040,2024-10-12,0,0,7
1240040,2024-10-13,0,0,7
1240040,2024-10-14,0,0,7
1240040,2024-10-19,0,0.2,7
1240040,2024-10-20,0,0,7
1240040,2024-10-21,0,0,7
1240040,2024-10-22,0,0,7
1240040,2024-10-23,0,0,7
1240040,2024-10-24,0,0,7
1240040,2024-10-25,0,0,7
1240040,2024-10-26,0,0,7
1240040,2024-10-27,0,0,7
1240040,2024-10-28,0,0,7
1240040,2024-10-29,0,0,7
1240040,2024-10-30,0,0,7
1240040,2024-10-31,0,0,7
1240041,2024-10-01,0,0,7
1240041,2024-10-02,0,0,7
1240041,2024-10-03,0,0,7
1240041,2024-10-04,0,0,7
1240041,2024-10-05,0,0,7
1240041,2024-10-06,0,0,7
1240041,2024-10-07,0,0,7
1240041,2024-10-08,0,0,7
1240041,2024-10-09,0,0,7
1240041,2024-10-10,0,0,7
1240041,2024-10-11,0,0,7
1240041,2024-10-12,0,0,7
1240041,2024-10-13,0,0,7
1240041,2024-10-14,0,0,7
1240041,2024-10-15,0,0,7
1240041,2024-10-16,0,0,7
1240041,2024-10-17,0,0,7
1240041,2024-10-18,7.6,8,7
1240041,2024-10-19,20.4,22.8,7
1240041,2024-10-20,11,12.8,7
1240041,2024-10-21,0,0,7
1240041,2024-10-22,0,0,7
1240041,2024-10-23,0,0,7
1240041,2024-10-24,0,0,7
1240041,2024-10-25,0,0,7
1240041,2024-10-26,6.6,7,7
1240041,2024-10-27,0,0,7
1240041,2024-10-28,0,0,7
1240041,2024-10-29,0,0,7
1240041,2024-10-30,0,0,7
1240041,2024-10-31,0,0,7
1240042,2024-10-01,9.6,0,7
1240042,2024-10-02,0,0,7
1240042,2024-10-03,0,0,7
1240042,2024-10-04,0,0,7
1240042,2024-10-05,0,0,7
1240042,2024-10-06,0,0,7
1240042,2024-10-07,0,0,7
1240042,2024-10-08,0,0,7
1240042,2024-10-09,0,0,7
1240042,2024-10-10,0,0,7
1240042,2024-10-11,0,0,7
1240042,2024-10-12,0,0,7
1240042,2024-10-13,0,0,7
1240042,2024-10-14,0,0,7
1240042,2024-10-15,0,0,7
1240042,2024-10-16,11.4,12.2,7
1240042,2024-10-17,0.8,1,7
1240042,2024-10-18,0,0,7
1240042,2024-10-19,18.8,19.2,7
1240042,2024-10-20,1,1,7
1240042,2024-10-21,0,0,7
1240042,2024-10-22,0,0,7
1240042,2024-10-23,0,0,7
1240042,2024-10-24,0,0,7
1240042,2024-10-25,0,0,7
1240042,2024-10-26,0,0,7
1240042,2024-10-27,0,0,7
1240042,2024-10-28,9,9.4,7
1240042,2024-10-29,0,0,7
1240042,2024-10-30,0,0,7
1240042,2024-10-31,0,0,7
1240043,2024-10-01,0,0,7
1240043,2024-10-02,0,0,7
1240043,2024-10-03,0,0,7
1240043,2024-10-04,0,0,7
1240043,2024-10-05,0,0,7
1240043,2024-10-06,0,0,7
1240043,2024-10-07,0,0,7
1240043,2024-10-08,0,0,7
1240043,2024-10-09,0,0,7
1240043,2024-10-10,0,0,7
1240043,2024-10-11,0,0,7
1240043,2024-10-12,0,0,7
1240043,2024-10-13,12.2,10.6,7
1240043,2024-10-14,0,0,7
1240043,2024-10-15,0,0,7
1240043,2024-10-16,7.6,6.6,7
1240043,2024-10-17,9.2,8.2,7
1240043,2024-10-18,1.2,1,7
1240043,2024-10-19,23.8,21.2,7
1240043,2024-10-20,0,0,7
1240043,2024-10-21,10,9.2,7
1240043,2024-10-22,0,0,7
1240043,2024-10-23,0,0,7
1240043,2024-10-24,0,0,7
1240043,2024-10-25,0,0,7
1240043,2024-10-26,0,0,7
1240043,2024-10-27,0,0,7
1240043,2024-10-28,0,0,7
1240043,2024-10-29,0.2,0,7
1240043,2024-10-30,0,0,7
1240043,2024-10-31,0,0,7
1240044,2024-10-01,7.2,7.4,7
1240044,2024-10-02,0,0,7
1240044,2024-10-03,0,0,7
1240044,2024-10-04,0,0.2,7
1240044,2024-10-05,0,0.2,7
1240044,2024-10-06,0,0,7
1240044,2024-10-07,2.6,2.6,7
1240044,2024-10-08,0,0,7
1240044,2024-10-09,0.4,0.6,7
1240044,2024-10-10,0,0,7
1240044,2024-10-11,0,0.2,7
1240044,2024-10-12,0,0,7
1240044,2024-10-13,0,0,7
1240044,2024-10-14,0,0,7
1240044,2024-10-15,0,0,7
1240044,2024-10-16,18.6,0,7
1240044,2024-10-17,0,0,7
1240044,2024-10-18,18.2,9.4,7
1240044,2024-10-19,12.6,10.2,7
1240044,2024-10-20,16.8,14,7
1240044,2024-10-21,11,9.2,7
1240044,2024-10-22,0,0.2,7
1240044,2024-10-23,0,0,7
1240044,2024-10-24,15.8,13.8,7
1240044,2024-10-25,0.8,0.8,7
1240044,2024-10-26,1.8,0.8,7
1240044,2024-10-27,0,0,7
1240044,2024-10-28,0,0.2,7
1240044,2024-10-29,0,0.2,7
1240044,2024-10-30,0,0.2,7
1240044,2024-10-31,0,0,7
1240045,2024-10-01,0,0,7
1240045,2024-10-02,0,0,7
1240045,2024-10-03,0,0,7
1240045,2024-10-04,0,0.2,7
1240045,2024-10-05,0,0,7
1240045,2024-10-06,0.4,0.4,7
1240045,2024-10-07,0,0,7
1240045,2024-10-08,0,0,7
1240045,2024-10-09,0,0,7
1240045,2024-10-10,0,0,7
1240045,2024-10-11,0.4,0.4,7
1240045,2024-10-12,2.6,2.8,7
1240045,2024-10-13,2.8,3.4,7
1240045,2024-10-14,0,0,7
1240045,2024-10-15,0,0,7
1240045,2024-10-16,0,0,7
1240045,2024-10-17,0,0,7
1240045,2024-10-18,0.2,0.2,7
1240045,2024-10-19,0,0,7
1240045,2024-10-20,0,0,7
1240045,2024-10-21,0,0,7
1240045,2024-10-22,0,0,7
1240045,2024-10-23,0,0,7
1240045,2024-10-24,0,0,7
1240045,2024-10-25,0.2,0.4,7
1240045,2024-10-26,2.2,2.4,7
1240045,2024-10-27,0,0,7
1240045,2024-10-28,0,0,7
1240045,2024-10-29,0,0,7
1240045,2024-10-30,0,0,7
1240045,2024-10-31,0,0,7
1240046,2024-10-01,0,0,7
1240046,2024-10-02,0,0,7
1240046,2024-10-03,0,0,7
1240046,2024-10-04,0,0,7
1240046,2024-10-05,0.2,0.2,7
1240046,2024-10-06,2,1.8,7
1240046,2024-10-07,0,0,7
1240046,2024-10-08,0,0,7
1240046,2024-10-09,0,0,7
1240046,2024-10-10,0,0,7
1240046,2024-10-11,8.2,8,7
1240046,2024-10-12,7.2,6.8,7
1240046,2024-10-13,1.8,1.8,7
1240046,2024-10-14,0,0,7
1240046,2024-10-15,0,0,7
1240046,2024-10-16,0,0,7
1240046,2024-10-17,0,0,7
1240046,2024-10-18,0,0,7
1240046,2024-10-19,0,0,7
1240046,2024-10-20,0,0,7
1240046,2024-10-21,0,0,7
1240046,2024-10-22,0,0,7
1240046,2024-10-23,0,0,7
1240046,2024-10-24,0,0,7
1240046,2024-10-25,0.4,0.4,7
1240046,2024-10-26,0.8,0.6,7
1240046,2024-10-27,0,0.2,7
1240046,2024-10-28,0,0,7
1240046,2024-10-29,0,0,7
1240046,2024-10-30,0,0,7
1240046,2024-10-31,0,0,7
1240047,2024-10-01,0,0,7
1240047,2024-10-02,0,0,7
1240047,2024-10-03,0,0,7
1240047,2024-10-04,0,0,7
1240047,2024-10-05,0,0,7
1240047,2024-10-06,1.4,1.2,7
1240047,2024-10-07,0,0,7
1240047,2024-10-08,0,0,7
1240047,2024-10-09,0,0,7
1240047,2024-10-10,0,0,7
1240047,2024-10-11,16.6,15.8,7
1240047,2024-10-12,6,5.8,7
1240047,2024-10-13,0,0,7
1240047,2024-10-14,0,0,7
1240047,2024-10-15,0,0,7
1240047,2024-10-16,0,0,7
1240047,2024-10-17,0,0,7
1240047,2024-10-18,0,0,7
1240047,2024-10-19,0,0,7
1240047,2024-10-20,0,0,7
1240047,2024-10-21,0,0,7
1240047,2024-10-22,0,0,7
1240047,2024-10-23,0,0,7
1240047,2024-10-24,0,0,7
1240047,2024-10-25,0,0,7
1240047,2024-10-26,4.4,4.2,7
1240047,2024-10-27,0,0,7
1240047,2024-10-28,0,0,7
1240047,2024-10-29,0,0,7
1240047,2024-10-30,0,0,7
1240047,2024-10-31,0,0,7
1240048,2024-10-01,0,0,7
1240048,2024-10-02,0,0,7
1240048,2024-10-03,0,0,7
1240048,2024-10-04,0,0,7
1240048,2024-10-05,0,0,7
1240048,2024-10-06,0,0,7
1240048,2024-10-07,0,0,7
1240048,2024-10-08,0,0,7
1240048,2024-10-09,0,0,7
1240048,2024-10-10,0,0,7
1240048,2024-10-11,0,0,7
1240048,2024-10-12,0,0,7
1240048,2024-10-13,0,0,7
1240048,2024-10-14,0,0,7
1240048,2024-10-15,0,0,7
1240048,2024-10-16,0,0,7
1240048,2024-10-17,0,0,7
1240048,2024-10-18,0,0.8,7
1240048,2024-10-19,0,0,7
1240048,2024-10-20,0,0,7
1240048,2024-10-21,0,0,7
1240048,2024-10-22,0,0,7
1240048,2024-10-23,0,0,7
1240048,2024-10-24,0,0,7
1240048,2024-10-25,0,0,7
1240048,2024-10-26,0,0,7
1240048,2024-10-27,0,0,7
1240048,2024-10-28,0,0,7
1240048,2024-10-29,0,0,7
1240048,2024-10-30,0,0,7
1240048,2024-10-31,0,0,7
1240049,2024-10-01,0,4.2,7
1240049,2024-10-02,0,0,7
1240049,2024-10-03,0,0,7
1240049,2024-10-04,0,0,7
1240049,2024-10-05,0,0,7
1240049,2024-10-06,0,0,7
1240049,2024-10-07,0,0,7
1240049,2024-10-08,0,0,7
1240049,2024-10-09,0.4,0.2,7
1240049,2024-10-10,0,0,7
1240049,2024-10-11,0.8,0.6,7
1240049,2024-10-12,0,0,7
1240049,2024-10-13,0,0,7
1240049,2024-10-14,0.2,0.2,7
1240049,2024-10-15,0,0,7
1240049,2024-10-16,0,0,7
1240049,2024-10-17,0,0,7
1240049,2024-10-18,0,0,7
1240049,2024-10-19,0,0,7
1240049,2024-10-20,0,0,7
1240049,2024-10-21,0,0,7
1240049,2024-10-22,8,7.4,7
1240049,2024-10-23,0,0,7
1240049,2024-10-24,0,0,7
1240049,2024-10-25,1.2,1.2,7
1240049,2024-10-26,0,0,7
1240049,2024-10-27,0,0,7
1240049,2024-10-28,0,0,7
1240049,2024-10-29,0,0,7
1240049,2024-10-30,0,0,7
1240049,2024-10-31,0,0,7
1240050,2024-10-07,0,0,7
1240050,2024-10-08,78.2,10.4,7
1240050,2024-10-09,0,0,7
1240050,2024-10-10,0,0,7
1240050,2024-10-11,0,0,7
1240050,2024-10-12,0,0,7
1240050,2024-10-13,0,0,7
1240050,2024-10-14,0,0,7
1240050,2024-10-15,0,0,7
1240050,2024-10-16,0.2,61.8,7
1240050,2024-10-17,0,1.2,7
1240050,2024-10-18,0,17.2,7
1240050,2024-10-19,0,9,7
1240050,2024-10-20,0,9.4,7
1240050,2024-10-21,0,8.6,7
1240050,2024-10-22,0,0,7
1240050,2024-10-23,0,0,7
1240050,2024-10-24,0,0,7
1240050,2024-10-25,0,0,7
1240050,2024-10-26,0,0,7
1240050,2024-10-27,0,1.4,7
1240050,2024-10-28,0,1,7
1240050,2024-10-29,0.2,0.6,7
1240050,2024-10-30,0,0,7
1240050,2024-10-31,0,0,7
1240050,2024-10-31,0.2,0,7
1240051,2024-10-13,0,0,7
1240051,2024-10-14,0,0,7
1240051,2024-10-15,0,0,7
1240051,2024-10-16,0,0,7
1240051,2024-10-17,0,0,7
1240051,2024-10-18,0,0,7
1240051,2024-10-19,27.6,0,7
1240051,2024-10-20,14.4,0,7
1240051,2024-10-21,0,0,7
1240051,2024-10-22,0,0,7
1240051,2024-10-23,0,0,7
1240051,2024-10-24,0,0,7
1240051,2024-10-25,0,0,7
1240051,2024-10-26,0,0,7
1240051,2024-10-27,0,0,7
1240051,2024-10-28,0,0,7
1240051,2024-10-29,0,0,7
1240051,2024-10-30,0,0,7
1240051,2024-10-31,0,0,7
