station_seqnum,date,rgp1,rgp2,who
1240033,2025-01-22,0,0,7
1240033,2025-01-23,0,0,7
1240033,2025-01-24,0,0,7
1240033,2025-01-25,0,0,7
1240033,2025-01-26,1.4,4.6,7
1240033,2025-01-27,0.2,0.2,7
1240033,2025-01-28,906.4,0,7
1240033,2025-01-29,1199.8,0,7
1240033,2025-01-30,0.2,0,7
1240033,2025-01-31,0,0,7
1240034,2025-01-01,0,0,7
1240034,2025-01-02,0,0,7
1240034,2025-01-03,0,0,7
1240034,2025-01-04,0,0,7
1240034,2025-01-05,0,0,7
1240034,2025-01-06,0,0,7
1240034,2025-01-07,0,0,7
1240034,2025-01-08,0,0,7
1240034,2025-01-09,0,0,7
1240034,2025-01-10,0,0,7
1240034,2025-01-11,0,0,7
1240034,2025-01-12,0,0,7
1240034,2025-01-13,0,0,7
1240034,2025-01-14,0,0,7
1240034,2025-01-15,0,0,7
1240034,2025-01-16,0,0,7
1240034,2025-01-17,0,0,7
1240034,2025-01-18,0,0,7
1240034,2025-01-19,0,0,7
1240034,2025-01-20,0,0,7
1240034,2025-01-21,0,0,7
1240034,2025-01-22,0,0,7
1240034,2025-01-23,0,0,7
1240034,2025-01-24,0,0,7
1240034,2025-01-25,0,0,7
1240034,2025-01-26,0,0,7
1240034,2025-01-27,0,0,7
1240034,2025-01-28,0,0,7
1240034,2025-01-29,0.2,0,7
1240034,2025-01-30,0,0,7
1240034,2025-01-31,0,0,7
1240035,2025-01-01,0,0,7
1240035,2025-01-02,0,0,7
1240035,2025-01-03,0,0,7
1240035,2025-01-04,0,0,7
1240035,2025-01-05,0,0,7
1240035,2025-01-06,0,0,7
1240035,2025-01-07,0,0,7
1240035,2025-01-08,0,0,7
1240035,2025-01-09,0,0,7
1240035,2025-01-10,0,0,7
1240035,2025-01-11,0,0,7
1240035,2025-01-12,0,0,7
1240035,2025-01-13,0,0,7
1240035,2025-01-14,0,0,7
1240035,2025-01-15,0,0,7
1240035,2025-01-16,0,0,7
1240035,2025-01-17,0,0,7
1240035,2025-01-18,0,0,7
1240035,2025-01-19,0,0,7
1240035,2025-01-20,0,0,7
1240035,2025-01-21,0,0,7
1240035,2025-01-22,0,0,7
1240035,2025-01-23,0,0,7
1240035,2025-01-24,0,0,7
1240035,2025-01-25,0,0,7
1240035,2025-01-26,0,0,7
1240035,2025-01-27,0,0,7
1240035,2025-01-28,0,0,7
1240035,2025-01-29,0,0,7
1240035,2025-01-30,0,0,7
1240035,2025-01-31,0,0,7
1240036,2025-01-01,0,0,7
1240036,2025-01-02,0,0,7
1240036,2025-01-03,0,0,7
1240036,2025-01-04,0,0,7
1240036,2025-01-05,0,0,7
1240036,2025-01-06,0,0,7
1240036,2025-01-07,0,0,7
1240036,2025-01-08,0,0,7
1240036,2025-01-09,0,0,7
1240036,2025-01-10,0,0,7
1240036,2025-01-11,0,0,7
1240036,2025-01-12,0,0,7
1240036,2025-01-13,0,0,7
1240036,2025-01-14,0,0,7
1240036,2025-01-15,0,0,7
1240036,2025-01-16,0,0,7
1240036,2025-01-17,0,0,7
1240036,2025-01-18,0,0,7
1240036,2025-01-19,0,0,7
1240036,2025-01-20,0,0,7
1240036,2025-01-21,0,0,7
1240036,2025-01-22,0,0,7
1240036,2025-01-23,0,0,7
1240036,2025-01-24,0,0,7
1240036,2025-01-25,0,0,7
1240036,2025-01-26,0,0,7
1240036,2025-01-27,0,0,7
1240036,2025-01-28,0,0,7
1240036,2025-01-29,0,0,7
1240036,2025-01-30,0,0,7
1240036,2025-01-31,0,0,7
1240037,2025-01-01,0,0,7
1240037,2025-01-02,0,0,7
1240037,2025-01-03,0,0,7
1240037,2025-01-04,0,0,7
1240037,2025-01-05,0,0,7
1240037,2025-01-06,0,0,7
1240037,2025-01-07,0,0,7
1240037,2025-01-08,0,0,7
1240037,2025-01-09,0.2,0,7
1240037,2025-01-10,0,0,7
1240037,2025-01-11,0,0,7
1240037,2025-01-12,0,0,7
1240037,2025-01-13,0,0,7
1240037,2025-01-14,0,0,7
1240037,2025-01-15,0,0,7
1240037,2025-01-16,0,0,7
1240037,2025-01-17,0,0,7
1240037,2025-01-18,0,0,7
1240037,2025-01-19,0,0,7
1240037,2025-01-20,0,0,7
1240037,2025-01-21,0,0,7
1240037,2025-01-22,0,0,7
1240037,2025-01-23,0,0,7
1240037,2025-01-24,0,0,7
1240037,2025-01-25,0,0,7
1240037,2025-01-26,0,0,7
1240037,2025-01-27,0,0,7
1240037,2025-01-28,0,0,7
1240037,2025-01-29,0,0,7
1240037,2025-01-30,0,0,7
1240037,2025-01-31,0,0,7
1240038,2025-01-01,0,0,7
1240038,2025-01-03,0,0,7
1240038,2025-01-05,0,0,7
1240038,2025-01-06,0,0,7
1240038,2025-01-07,0,0,7
1240038,2025-01-08,0,0,7
1240038,2025-01-09,0,0,7
1240038,2025-01-11,0,0,7
1240038,2025-01-12,0,0,7
1240038,2025-01-13,0,0,7
1240038,2025-01-14,0,0,7
1240038,2025-01-15,0,0,7
1240038,2025-01-17,0,0,7
1240038,2025-01-18,0,0,7
1240038,2025-01-19,0,0,7
1240038,2025-01-20,0,0,7
1240038,2025-01-22,0,0,7
1240038,2025-01-24,0,0,7
1240038,2025-01-25,0,0,7
1240038,2025-01-26,0,0,7
1240038,2025-01-28,0,0,7
1240038,2025-01-29,0,0,7
1240038,2025-01-30,0,0,7
1240038,2025-01-31,0,0,7
1240039,2025-01-01,0,0,7
1240039,2025-01-02,0,0,7
1240039,2025-01-03,0,0,7
1240039,2025-01-04,0,0,7
1240039,2025-01-05,0,0,7
1240039,2025-01-06,0,0,7
1240039,2025-01-07,0,0,7
1240039,2025-01-08,0,0,7
1240039,2025-01-09,6.4,0,7
1240039,2025-01-10,0,0,7
1240039,2025-01-11,0,0,7
1240039,2025-01-12,0,0,7
1240039,2025-01-13,0,0,7
1240039,2025-01-14,0,0,7
1240039,2025-01-15,0,0,7
1240039,2025-01-16,0,0,7
1240039,2025-01-17,0,0,7
1240039,2025-01-18,0,0,7
1240039,2025-01-19,0,0,7
1240039,2025-01-20,0,0,7
1240039,2025-01-21,0,0,7
1240039,2025-01-22,0,0,7
1240039,2025-01-23,0,0,7
1240039,2025-01-24,0,0,7
1240039,2025-01-25,2,0,7
1240039,2025-01-26,15.2,0,7
1240039,2025-01-27,0.4,0,7
1240039,2025-01-28,0.4,0,7
1240039,2025-01-29,13.4,0,7
1240039,2025-01-30,0.6,0,7
1240039,2025-01-31,0,0,7
1240040,2025-01-01,0,0,7
1240040,2025-01-02,0,0,7
1240040,2025-01-03,0,0,7
1240040,2025-01-04,0,0,7
1240040,2025-01-05,0,0,7
1240040,2025-01-06,0,0,7
1240040,2025-01-07,0,0,7
1240040,2025-01-08,0,0,7
1240040,2025-01-09,0,0,7
1240040,2025-01-10,9.4,4.4,7
1240040,2025-01-11,0,0,7
1240040,2025-01-12,0,0,7
1240040,2025-01-13,0,0,7
1240040,2025-01-14,0,0,7
1240040,2025-01-15,0,0,7
1240040,2025-01-16,0,0,7
1240040,2025-01-17,0,0,7
1240040,2025-01-18,0,0,7
1240040,2025-01-19,0,0,7
1240040,2025-01-20,0,0,7
1240040,2025-01-21,0,0,7
1240040,2025-01-22,0,0,7
1240040,2025-01-23,0,0,7
1240040,2025-01-24,0,0,7
1240040,2025-01-25,0,0,7
1240040,2025-01-26,0.2,0,7
1240040,2025-01-27,0,0,7
1240040,2025-01-28,21.2,24.2,7
1240040,2025-01-29,8.6,9.4,7
1240040,2025-01-30,0,0,7
1240040,2025-01-31,0,0,7
1240041,2025-01-01,0,0,7
1240041,2025-01-02,0,0,7
1240041,2025-01-03,0,0,7
1240041,2025-01-04,0,0,7
1240041,2025-01-05,0,0,7
1240041,2025-01-06,0,0,7
1240041,2025-01-07,0,0,7
1240041,2025-01-08,0,0,7
1240041,2025-01-09,0,0,7
1240041,2025-01-10,0,0,7
1240041,2025-01-11,0,0,7
1240041,2025-01-12,0,0,7
1240041,2025-01-13,0,0,7
1240041,2025-01-14,0,0,7
1240041,2025-01-15,0,0,7
1240041,2025-01-16,0,0,7
1240041,2025-01-17,0,0,7
1240041,2025-01-18,0,0,7
1240041,2025-01-19,0.2,0,7
1240041,2025-01-20,0,0,7
1240041,2025-01-21,0,0,7
1240041,2025-01-22,0,0,7
1240041,2025-01-23,0,0,7
1240041,2025-01-24,0,0,7
1240041,2025-01-25,0,0,7
1240041,2025-01-26,0,0,7
1240041,2025-01-27,0,0,7
1240041,2025-01-28,0.2,0.2,7
1240041,2025-01-29,16.2,18.4,7
1240041,2025-01-30,1.6,1.6,7
1240041,2025-01-31,0,0,7
1240042,2025-01-01,0,0,7
1240042,2025-01-02,0,0,7
1240042,2025-01-03,0,0,7
1240042,2025-01-04,0,0,7
1240042,2025-01-05,0,0,7
1240042,2025-01-06,0,0,7
1240042,2025-01-07,0,0,7
1240042,2025-01-08,0.6,0.4,7
1240042,2025-01-09,0,0,7
1240042,2025-01-10,21,21.2,7
1240042,2025-01-11,0.6,0.2,7
1240042,2025-01-12,0,0,7
1240042,2025-01-13,0,0,7
1240042,2025-01-14,0,0,7
1240042,2025-01-15,0,0,7
1240042,2025-01-16,0,0,7
1240042,2025-01-17,0,0,7
1240042,2025-01-18,0,0,7
1240042,2025-01-19,0,0,7
1240042,2025-01-20,0,0,7
1240042,2025-01-21,0,0,7
1240042,2025-01-22,0,0,7
1240042,2025-01-23,0,0,7
1240042,2025-01-24,0,0,7
1240042,2025-01-25,0,0,7
1240042,2025-01-26,0,0,7
1240042,2025-01-27,0,0,7
1240042,2025-01-28,12.2,12.8,7
1240042,2025-01-29,6.8,6.8,7
1240042,2025-01-30,2.8,2.8,7
1240042,2025-01-31,0,0,7
1240043,2025-01-01,0,0,7
1240043,2025-01-02,0,0,7
1240043,2025-01-03,0,0,7
1240043,2025-01-04,0,0,7
1240043,2025-01-05,0,0,7
1240043,2025-01-06,0,0,7
1240043,2025-01-07,0,0,7
1240043,2025-01-08,0,0,7
1240043,2025-01-09,0,2.6,7
1240043,2025-01-10,0,0.2,7
1240043,2025-01-11,0,0.2,7
1240043,2025-01-12,0,0,7
1240043,2025-01-13,0,0,7
1240043,2025-01-14,0,0,7
1240043,2025-01-15,0,0,7
1240043,2025-01-16,0,0,7
1240043,2025-01-17,0,0,7
1240043,2025-01-18,0,0,7
1240043,2025-01-19,0,0,7
1240043,2025-01-20,0,0,7
1240043,2025-01-21,0,0,7
1240043,2025-01-22,0,0,7
1240043,2025-01-23,0,0,7
1240043,2025-01-24,0,0,7
1240043,2025-01-25,0,0,7
1240043,2025-01-26,0,0,7
1240043,2025-01-27,0,0,7
1240043,2025-01-28,7.4,6,7
1240043,2025-01-29,49.4,41.2,7
1240043,2025-01-30,1.2,0.8,7
1240043,2025-01-31,0,0,7
1240044,2025-01-01,0,0,7
1240044,2025-01-02,0,0,7
1240044,2025-01-03,0,0.4,7
1240044,2025-01-04,0,0,7
1240044,2025-01-05,0,0,7
1240044,2025-01-06,0,0,7
1240044,2025-01-07,0,0.4,7
1240044,2025-01-08,0,0,7
1240044,2025-01-09,0,0,7
1240044,2025-01-10,2.4,2.4,7
1240044,2025-01-11,0,0,7
1240044,2025-01-12,0,0,7
1240044,2025-01-13,1.4,2.4,7
1240044,2025-01-14,0,0,7
1240044,2025-01-15,0,0,7
1240044,2025-01-16,0,0,7
1240044,2025-01-17,0,0,7
1240044,2025-01-18,0,0,7
1240044,2025-01-19,0,0,7
1240044,2025-01-20,0,0.2,7
1240044,2025-01-21,0,0,7
1240044,2025-01-22,0,0,7
1240044,2025-01-23,0,0,7
1240044,2025-01-24,0,0,7
1240044,2025-01-25,0,0.8,7
1240044,2025-01-26,0,0,7
1240044,2025-01-27,0,0,7
1240044,2025-01-28,5,4.4,7
1240044,2025-01-29,19.6,18.2,7
1240044,2025-01-30,0,0,7
1240044,2025-01-31,0,0.2,7
1240045,2025-01-01,0,0,7
1240045,2025-01-02,0,0,7
1240045,2025-01-03,0,0,7
1240045,2025-01-04,0,10.4,7
1240045,2025-01-05,0,0,7
1240045,2025-01-06,0,0,7
1240045,2025-01-07,0,0,7
1240045,2025-01-08,0.4,0,7
1240045,2025-01-09,22.4,6.8,7
1240045,2025-01-10,0,0,7
1240045,2025-01-11,0,0,7
1240045,2025-01-12,0,0,7
1240045,2025-01-13,0,0,7
1240045,2025-01-14,0,0,7
1240045,2025-01-15,0,0,7
1240045,2025-01-16,0,0,7
1240045,2025-01-17,1.4,0.4,7
1240045,2025-01-18,0,0,7
1240045,2025-01-19,0,0,7
1240045,2025-01-20,0,0,7
1240045,2025-01-21,0,0,7
1240045,2025-01-22,0,0,7
1240045,2025-01-23,0,0,7
1240045,2025-01-24,0,0,7
1240045,2025-01-25,0,0.6,7
1240045,2025-01-26,0,0,7
1240045,2025-01-27,0,0,7
1240045,2025-01-28,0,0,7
1240045,2025-01-29,0,0,7
1240045,2025-01-30,0,0,7
1240045,2025-01-31,0,0,7
1240046,2025-01-01,0,0,7
1240046,2025-01-02,0,0,7
1240046,2025-01-03,0,0,7
1240046,2025-01-04,2.8,3,7
1240046,2025-01-05,0,0,7
1240046,2025-01-06,0,0,7
1240046,2025-01-07,0,0,7
1240046,2025-01-08,0,0,7
1240046,2025-01-09,0,0,7
1240046,2025-01-10,0,0,7
1240046,2025-01-11,0,0,7
1240046,2025-01-12,0,0,7
1240046,2025-01-13,0,0,7
1240046,2025-01-14,0,0,7
1240046,2025-01-15,0,0,7
1240046,2025-01-16,0,0,7
1240046,2025-01-17,0,0,7
1240046,2025-01-18,0,0,7
1240046,2025-01-19,0,0,7
1240046,2025-01-20,0,0,7
1240046,2025-01-21,0,0,7
1240046,2025-01-22,0,0,7
1240046,2025-01-23,0,0,7
1240046,2025-01-24,0,0,7
1240046,2025-01-25,0,0,7
1240046,2025-01-26,0,0,7
1240046,2025-01-27,0,0,7
1240046,2025-01-28,0,0,7
1240046,2025-01-29,0,0,7
1240046,2025-01-30,0,0,7
1240046,2025-01-31,0,0,7
1240047,2025-01-01,0,0,7
1240047,2025-01-02,0,0,7
1240047,2025-01-03,0,0,7
1240047,2025-01-04,0,0,7
1240047,2025-01-05,0,0,7
1240047,2025-01-06,0,0,7
1240047,2025-01-07,0,0,7
1240047,2025-01-08,0,0,7
1240047,2025-01-09,0,0,7
1240047,2025-01-10,0,0,7
1240047,2025-01-11,0,0,7
1240047,2025-01-12,0,0,7
1240047,2025-01-13,0,0,7
1240047,2025-01-14,0,0,7
1240047,2025-01-15,0,0,7
1240047,2025-01-16,0,0,7
1240047,2025-01-17,0,0,7
1240047,2025-01-18,0,0,7
1240047,2025-01-19,0,0,7
1240047,2025-01-20,0,0,7
1240047,2025-01-21,0,0,7
1240047,2025-01-22,0,0,7
1240047,2025-01-23,0.2,0,7
1240047,2025-01-24,0,0,7
1240047,2025-01-25,0,0,7
1240047,2025-01-26,0,0,7
1240047,2025-01-27,0,0,7
1240047,2025-01-28,0,0,7
1240047,2025-01-29,0.2,0.4,7
1240047,2025-01-30,0,0,7
1240047,2025-01-31,0,0,7
1240048,2025-01-01,0,0,7
1240048,2025-01-02,0,0,7
1240048,2025-01-03,0,0,7
1240048,2025-01-04,0,0,7
1240048,2025-01-05,0,0,7
1240048,2025-01-06,0,0,7
1240048,2025-01-07,0,0,7
1240048,2025-01-08,0,0,7
1240048,2025-01-09,0,0,7
1240048,2025-01-10,0,0,7
1240048,2025-01-11,0,0,7
1240048,2025-01-12,0,0,7
1240048,2025-01-13,0,0,7
1240048,2025-01-14,0,0,7
1240048,2025-01-15,0,0,7
1240048,2025-01-16,0,0,7
1240048,2025-01-17,0,0,7
1240048,2025-01-18,0,0,7
1240048,2025-01-19,0,0,7
1240048,2025-01-20,0,0,7
1240048,2025-01-21,0,0,7
1240048,2025-01-22,0,0,7
1240048,2025-01-23,0,0,7
1240048,2025-01-24,0,0,7
1240048,2025-01-25,0,0,7
1240048,2025-01-26,0,16.8,7
1240048,2025-01-27,0,0,7
1240048,2025-01-28,0,0.8,7
1240048,2025-01-29,0,2.8,7
1240048,2025-01-30,0,38.2,7
1240048,2025-01-31,0,0,7
1240049,2025-01-01,0,0,7
1240049,2025-01-02,0,0,7
1240049,2025-01-03,0,0,7
1240049,2025-01-04,0,0,7
1240049,2025-01-05,0,0,7
1240049,2025-01-06,0,0,7
1240049,2025-01-07,0,0,7
1240049,2025-01-08,0,0,7
1240049,2025-01-09,0,0,7
1240049,2025-01-10,0,0,7
1240049,2025-01-11,0,0,7
1240049,2025-01-12,0,0,7
1240049,2025-01-13,0,0,7
1240049,2025-01-14,0,0,7
1240049,2025-01-15,0,0,7
1240049,2025-01-16,0,0,7
1240049,2025-01-17,0,0,7
1240049,2025-01-18,0,0,7
1240049,2025-01-19,0,0,7
1240049,2025-01-20,0,0,7
1240049,2025-01-21,0,0,7
1240049,2025-01-22,0,0,7
1240049,2025-01-23,0,0,7
1240049,2025-01-24,0,0,7
1240049,2025-01-25,0,0,7
1240049,2025-01-26,0,0,7
1240049,2025-01-27,0,0,7
1240049,2025-01-28,0,0,7
1240049,2025-01-29,0,0,7
1240049,2025-01-30,0,0,7
1240049,2025-01-31,0,0,7
1240050,2025-01-01,0,0,7
1240050,2025-01-02,0,0,7
1240050,2025-01-03,0,0,7
1240050,2025-01-04,0,0,7
1240050,2025-01-05,0,0,7
1240050,2025-01-06,0,0,7
1240050,2025-01-07,0,0,7
1240050,2025-01-08,0,0,7
1240050,2025-01-09,0,0,7
1240050,2025-01-10,0,0,7
1240050,2025-01-11,0,0,7
1240050,2025-01-12,0,0,7
1240050,2025-01-13,0,0,7
1240050,2025-01-14,0,0,7
1240050,2025-01-15,0,0,7
1240050,2025-01-16,0,0,7
1240050,2025-01-17,0,0,7
1240050,2025-01-18,0,0,7
1240050,2025-01-19,0,0,7
1240050,2025-01-20,0,0,7
1240050,2025-01-21,0,0,7
1240050,2025-01-22,0,0,7
1240050,2025-01-23,0,0,7
1240050,2025-01-24,0,0,7
1240050,2025-01-25,0,0,7
1240050,2025-01-26,0,0,7
1240050,2025-01-27,0,0,7
1240050,2025-01-28,0,0,7
1240050,2025-01-29,0,0,7
1240050,2025-01-30,0,0,7
1240050,2025-01-31,0,0,7
1240051,2025-01-01,0,0,7
1240051,2025-01-02,0.8,0.2,7
1240051,2025-01-03,0,0,7
1240051,2025-01-04,0,0,7
1240051,2025-01-05,0,0,7
1240051,2025-01-06,0,0,7
1240051,2025-01-07,0,0,7
1240051,2025-01-08,0,0,7
1240051,2025-01-09,0,0,7
1240051,2025-01-10,0,0,7
1240051,2025-01-11,0,0,7
1240051,2025-01-12,0,0,7
1240051,2025-01-13,0,0,7
1240051,2025-01-14,0,0,7
1240051,2025-01-15,0,0,7
1240051,2025-01-16,0,0,7
1240051,2025-01-17,0,0,7
1240051,2025-01-18,0,0,7
1240051,2025-01-19,0,0,7
1240051,2025-01-20,0,0,7
1240051,2025-01-21,0,0,7
1240051,2025-01-22,0,0,7
1240051,2025-01-23,0,0,7
1240051,2025-01-24,0,0,7
1240051,2025-01-25,0,0,7
1240051,2025-01-26,3.4,0,7
1240051,2025-01-27,0.6,0,7
1240051,2025-01-28,1.4,0,7
1240051,2025-01-29,5.2,0,7
1240051,2025-01-30,31.4,0,7
1240051,2025-01-31,0,0,7
